Timestamp,Meter,Imported (Wh),Imported Total reading (kWh),Imported (kWh)
1/27/2024 12:30,202,14605007,14605.007,0.013
1/27/2024 12:35,202,14605020,14605.02,0.013
1/27/2024 12:40,202,14605033,14605.033,0.013
1/27/2024 12:45,202,14605044,14605.044,0.011
1/27/2024 12:50,202,14605051,14605.051,0.007
1/27/2024 12:55,202,14605058,14605.058,0.007
1/27/2024 13:00,202,14605065,14605.065,0.007
1/27/2024 13:05,202,14605076,14605.076,0.011
1/27/2024 13:10,202,14605089,14605.089,0.013
1/27/2024 13:15,202,14605102,14605.102,0.013
1/27/2024 13:20,202,14605199,14605.199,0.097
1/27/2024 13:25,202,14605494,14605.494,0.295
1/27/2024 13:30,202,14605576,14605.576,0.082
1/27/2024 13:35,202,14605582,14605.582,0.006
1/27/2024 13:40,202,14605588,14605.588,0.006
1/27/2024 13:45,202,14605594,14605.594,0.006
1/27/2024 13:50,202,14605606,14605.606,0.012
1/27/2024 13:55,202,14605619,14605.619,0.013
1/27/2024 14:00,202,14605633,14605.633,0.014
1/27/2024 14:05,202,14605649,14605.649,0.016
1/27/2024 14:10,202,14605699,14605.699,0.05
1/27/2024 14:15,202,14605724,14605.724,0.025
1/27/2024 14:20,202,14605748,14605.748,0.024
1/27/2024 14:25,202,14605773,14605.773,0.025
1/27/2024 14:30,202,14605798,14605.798,0.025
1/27/2024 14:35,202,14605822,14605.822,0.024
1/27/2024 14:40,202,14605846,14605.846,0.024
1/27/2024 14:45,202,14605865,14605.865,0.019
1/27/2024 14:50,202,14605883,14605.883,0.018
1/27/2024 14:55,202,14605901,14605.901,0.018
1/27/2024 15:00,202,14605922,14605.922,0.021
1/27/2024 15:05,202,14605945,14605.945,0.023
1/27/2024 15:10,202,14605965,14605.965,0.02
1/27/2024 15:15,202,14605984,14605.984,0.019
1/27/2024 15:20,202,14606004,14606.004,0.02
1/27/2024 15:25,202,14606023,14606.023,0.019
1/27/2024 15:30,202,14606039,14606.039,0.016
1/27/2024 15:35,202,14606052,14606.052,0.013
1/27/2024 15:40,202,14606081,14606.081,0.029
1/27/2024 15:45,202,14606101,14606.101,0.02
1/27/2024 15:50,202,14606122,14606.122,0.021
1/27/2024 15:55,202,14606144,14606.144,0.022
1/27/2024 16:00,202,14606165,14606.165,0.021
1/27/2024 16:05,202,14606180,14606.18,0.015
1/27/2024 16:10,202,14606472,14606.472,0.292
1/27/2024 16:15,202,14606776,14606.776,0.304
1/27/2024 16:20,202,14606938,14606.938,0.162
1/27/2024 16:25,202,14606960,14606.96,0.022
1/27/2024 16:30,202,14606978,14606.978,0.018
1/27/2024 16:35,202,14606988,14606.988,0.01
1/27/2024 16:40,202,14606994,14606.994,0.006
1/27/2024 16:45,202,14606999,14606.999,0.005
1/27/2024 16:50,202,14607005,14607.005,0.006
1/27/2024 16:55,202,14607016,14607.016,0.011
1/27/2024 17:00,202,14607028,14607.028,0.012
1/27/2024 17:05,202,14607039,14607.039,0.011
1/27/2024 17:10,202,14607052,14607.052,0.013
1/27/2024 17:15,202,14607064,14607.064,0.012
1/27/2024 17:20,202,14607075,14607.075,0.011
1/27/2024 17:25,202,14607087,14607.087,0.012
1/27/2024 17:30,202,14607092,14607.092,0.005
1/27/2024 17:35,202,14607098,14607.098,0.006
1/27/2024 17:40,202,14607103,14607.103,0.005
1/27/2024 17:45,202,14607112,14607.112,0.009
1/27/2024 17:50,202,14607124,14607.124,0.012
1/27/2024 17:55,202,14607135,14607.135,0.011
1/27/2024 18:00,202,14607147,14607.147,0.012
1/27/2024 18:05,202,14607158,14607.158,0.011
1/27/2024 18:10,202,14607170,14607.17,0.012
1/27/2024 18:15,202,14607182,14607.182,0.012
1/27/2024 18:20,202,14607189,14607.189,0.007
1/27/2024 18:25,202,14607194,14607.194,0.005
1/27/2024 18:30,202,14607199,14607.199,0.005
1/27/2024 18:35,202,14607207,14607.207,0.008
1/27/2024 18:40,202,14607219,14607.219,0.012
1/27/2024 18:45,202,14607231,14607.231,0.012
1/27/2024 18:50,202,14607243,14607.243,0.012
1/27/2024 18:55,202,14607255,14607.255,0.012
1/27/2024 19:00,202,14607266,14607.266,0.011
1/27/2024 19:05,202,14607278,14607.278,0.012
1/27/2024 19:10,202,14607285,14607.285,0.007
1/27/2024 19:15,202,14607290,14607.29,0.005
1/27/2024 19:20,202,14607296,14607.296,0.006
1/27/2024 19:25,202,14607303,14607.303,0.007
1/27/2024 19:30,202,14607314,14607.314,0.011
1/27/2024 19:35,202,14607326,14607.326,0.012
1/27/2024 19:40,202,14607337,14607.337,0.011
1/27/2024 19:45,202,14607349,14607.349,0.012
1/27/2024 19:50,202,14607361,14607.361,0.012
1/27/2024 19:55,202,14607372,14607.372,0.011
1/27/2024 20:00,202,14607381,14607.381,0.009
1/27/2024 20:05,202,14607401,14607.401,0.02
1/27/2024 20:10,202,14607421,14607.421,0.02
1/27/2024 20:15,202,14607439,14607.439,0.018
1/27/2024 20:20,202,14607445,14607.445,0.006
1/27/2024 20:25,202,14607456,14607.456,0.011
1/27/2024 20:30,202,14607467,14607.467,0.011
1/27/2024 20:35,202,14607479,14607.479,0.012
1/27/2024 20:40,202,14607491,14607.491,0.012
1/27/2024 20:45,202,14607504,14607.504,0.013
1/27/2024 20:50,202,14607516,14607.516,0.012
1/27/2024 20:55,202,14607528,14607.528,0.012
1/27/2024 21:00,202,14607541,14607.541,0.013
1/27/2024 21:05,202,14607553,14607.553,0.012
1/27/2024 21:10,202,14607566,14607.566,0.013
1/27/2024 21:15,202,14607578,14607.578,0.012
1/27/2024 21:20,202,14607590,14607.59,0.012
1/27/2024 21:25,202,14607602,14607.602,0.012
1/27/2024 21:30,202,14607614,14607.614,0.012
1/27/2024 21:35,202,14607626,14607.626,0.012
1/27/2024 21:40,202,14607638,14607.638,0.012
1/27/2024 21:45,202,14607650,14607.65,0.012
1/27/2024 21:50,202,14607662,14607.662,0.012
1/27/2024 21:55,202,14607670,14607.67,0.008
1/27/2024 22:00,202,14607675,14607.675,0.005
1/27/2024 22:05,202,14607681,14607.681,0.006
1/27/2024 22:10,202,14607689,14607.689,0.008
1/27/2024 22:15,202,14607701,14607.701,0.012
1/27/2024 22:20,202,14607712,14607.712,0.011
1/27/2024 22:25,202,14607724,14607.724,0.012
1/27/2024 22:30,202,14607735,14607.735,0.011
1/27/2024 22:35,202,14607747,14607.747,0.012
1/27/2024 22:40,202,14607759,14607.759,0.012
1/27/2024 22:45,202,14607770,14607.77,0.011
1/27/2024 22:50,202,14607779,14607.779,0.009
1/27/2024 22:55,202,14607784,14607.784,0.005
1/27/2024 23:00,202,14607790,14607.79,0.006
1/27/2024 23:05,202,14607795,14607.795,0.005
1/27/2024 23:10,202,14607807,14607.807,0.012
1/27/2024 23:15,202,14607819,14607.819,0.012
1/27/2024 23:20,202,14607831,14607.831,0.012
1/27/2024 23:25,202,14607845,14607.845,0.014
1/27/2024 23:30,202,14608061,14608.061,0.216
1/27/2024 23:35,202,14608361,14608.361,0.3
1/27/2024 23:40,202,14608486,14608.486,0.125
1/27/2024 23:45,202,14608572,14608.572,0.086
1/27/2024 23:50,202,14608660,14608.66,0.088
1/27/2024 23:55,202,14608744,14608.744,0.084
1/28/2024 0:00,202,14608826,14608.826,0.082
1/28/2024 0:05,202,14608904,14608.904,0.078
1/28/2024 0:10,202,14608983,14608.983,0.079
1/28/2024 0:15,202,14609065,14609.065,0.082
1/28/2024 0:20,202,14609147,14609.147,0.082
1/28/2024 0:25,202,14609229,14609.229,0.082
1/28/2024 0:30,202,14609311,14609.311,0.082
1/28/2024 0:35,202,14609392,14609.392,0.081
1/28/2024 0:40,202,14609472,14609.472,0.08
1/28/2024 0:45,202,14609546,14609.546,0.074
1/28/2024 0:50,202,14609621,14609.621,0.075
1/28/2024 0:55,202,14609695,14609.695,0.074
1/28/2024 1:00,202,14609771,14609.771,0.076
1/28/2024 1:05,202,14609844,14609.844,0.073
1/28/2024 1:10,202,14609910,14609.91,0.066
1/28/2024 1:15,202,14609976,14609.976,0.066
1/28/2024 1:20,202,14610042,14610.042,0.066
1/28/2024 1:25,202,14610108,14610.108,0.066
1/28/2024 1:30,202,14610162,14610.162,0.054
1/28/2024 1:35,202,14610208,14610.208,0.046
1/28/2024 1:40,202,14610247,14610.247,0.039
1/28/2024 1:45,202,14610280,14610.28,0.033
1/28/2024 1:50,202,14610311,14610.311,0.031
1/28/2024 1:55,202,14610338,14610.338,0.027
1/28/2024 2:00,202,14610364,14610.364,0.026
1/28/2024 2:05,202,14610388,14610.388,0.024
1/28/2024 2:10,202,14610413,14610.413,0.025
1/28/2024 2:15,202,14610433,14610.433,0.02
1/28/2024 2:20,202,14610449,14610.449,0.016
1/28/2024 2:25,202,14610464,14610.464,0.015
1/28/2024 2:30,202,14610480,14610.48,0.016
1/28/2024 2:35,202,14610499,14610.499,0.019
1/28/2024 2:40,202,14610520,14610.52,0.021
1/28/2024 2:45,202,14610541,14610.541,0.021
1/28/2024 2:50,202,14610562,14610.562,0.021
1/28/2024 2:55,202,14610582,14610.582,0.02
1/28/2024 3:00,202,14610598,14610.598,0.016
1/28/2024 3:05,202,14610612,14610.612,0.014
1/28/2024 3:10,202,14610627,14610.627,0.015
1/28/2024 3:15,202,14610641,14610.641,0.014
1/28/2024 3:20,202,14610659,14610.659,0.018
1/28/2024 3:25,202,14610678,14610.678,0.019
1/28/2024 3:30,202,14610698,14610.698,0.02
1/28/2024 3:35,202,14610718,14610.718,0.02
1/28/2024 3:40,202,14610738,14610.738,0.02
1/28/2024 3:45,202,14610752,14610.752,0.014
1/28/2024 3:50,202,14610766,14610.766,0.014
1/28/2024 3:55,202,14610780,14610.78,0.014
1/28/2024 4:00,202,14610793,14610.793,0.013
1/28/2024 4:05,202,14610810,14610.81,0.017
1/28/2024 4:10,202,14610830,14610.83,0.02
1/28/2024 4:15,202,14610850,14610.85,0.02
1/28/2024 4:20,202,14610869,14610.869,0.019
1/28/2024 4:25,202,14610890,14610.89,0.021
1/28/2024 4:30,202,14610905,14610.905,0.015
1/28/2024 4:35,202,14610918,14610.918,0.013
1/28/2024 4:40,202,14610931,14610.931,0.013
1/28/2024 4:45,202,14610945,14610.945,0.014
1/28/2024 4:50,202,14610961,14610.961,0.016
1/28/2024 4:55,202,14610980,14610.98,0.019
1/28/2024 5:00,202,14610999,14610.999,0.019
1/28/2024 5:05,202,14611018,14611.018,0.019
1/28/2024 5:10,202,14611038,14611.038,0.02
1/28/2024 5:15,202,14611056,14611.056,0.018
1/28/2024 5:20,202,14611081,14611.081,0.025
1/28/2024 5:25,202,14611107,14611.107,0.026
1/28/2024 5:30,202,14611133,14611.133,0.026
1/28/2024 5:35,202,14611142,14611.142,0.009
1/28/2024 5:40,202,14611167,14611.167,0.025
1/28/2024 5:45,202,14611181,14611.181,0.014
1/28/2024 5:50,202,14611207,14611.207,0.026
1/28/2024 5:55,202,14611230,14611.23,0.023
1/28/2024 6:00,202,14611244,14611.244,0.014
1/28/2024 6:05,202,14611268,14611.268,0.024
1/28/2024 6:10,202,14611284,14611.284,0.016
1/28/2024 6:15,202,14611306,14611.306,0.022
1/28/2024 6:20,202,14611326,14611.326,0.02
1/28/2024 6:25,202,14611342,14611.342,0.016
1/28/2024 6:30,202,14611359,14611.359,0.017
1/28/2024 6:35,202,14611368,14611.368,0.009
1/28/2024 6:40,202,14611388,14611.388,0.02
1/28/2024 6:45,202,14611397,14611.397,0.009
1/28/2024 6:50,202,14611421,14611.421,0.024
1/28/2024 6:55,202,14611438,14611.438,0.017
1/28/2024 7:00,202,14611458,14611.458,0.02
1/28/2024 7:05,202,14611481,14611.481,0.023
1/28/2024 7:10,202,14611495,14611.495,0.014
1/28/2024 7:15,202,14611514,14611.514,0.019
1/28/2024 7:20,202,14611522,14611.522,0.008
1/28/2024 7:25,202,14611537,14611.537,0.015
1/28/2024 7:30,202,14611555,14611.555,0.018
1/28/2024 7:35,202,14611568,14611.568,0.013
1/28/2024 7:40,202,14611593,14611.593,0.025
1/28/2024 7:45,202,14611608,14611.608,0.015
1/28/2024 7:50,202,14611629,14611.629,0.021
1/28/2024 7:55,202,14611651,14611.651,0.022
1/28/2024 8:00,202,14611660,14611.66,0.009
1/28/2024 8:05,202,14611678,14611.678,0.018
1/28/2024 8:10,202,14611688,14611.688,0.01
1/28/2024 8:15,202,14611700,14611.7,0.012
1/28/2024 8:20,202,14611724,14611.724,0.024
1/28/2024 8:25,202,14611738,14611.738,0.014
1/28/2024 8:30,202,14611761,14611.761,0.023
1/28/2024 8:35,202,14611784,14611.784,0.023
1/28/2024 8:40,202,14611798,14611.798,0.014
1/28/2024 8:45,202,14611816,14611.816,0.018
1/28/2024 8:50,202,14611829,14611.829,0.013
1/28/2024 8:55,202,14611840,14611.84,0.011
1/28/2024 9:00,202,14611860,14611.86,0.02
1/28/2024 9:05,202,14611873,14611.873,0.013
1/28/2024 9:10,202,14611893,14611.893,0.02
1/28/2024 9:15,202,14611919,14611.919,0.026
1/28/2024 9:20,202,14611934,14611.934,0.015
1/28/2024 9:25,202,14611955,14611.955,0.021
1/28/2024 9:30,202,14611974,14611.974,0.019
1/28/2024 9:35,202,14611983,14611.983,0.009
1/28/2024 9:40,202,14612000,14612,0.017
1/28/2024 9:45,202,14612004,14612.004,0.004
1/28/2024 9:50,202,14612010,14612.01,0.006
1/28/2024 9:55,202,14612018,14612.018,0.008
1/28/2024 10:00,202,14612027,14612.027,0.009
1/28/2024 10:05,202,14612036,14612.036,0.009
1/28/2024 10:10,202,14612271,14612.271,0.235
1/28/2024 10:15,202,14612570,14612.57,0.299
1/28/2024 10:20,202,14612706,14612.706,0.136
1/28/2024 10:25,202,14612727,14612.727,0.021
1/28/2024 10:30,202,14612750,14612.75,0.023
1/28/2024 10:35,202,14612773,14612.773,0.023
1/28/2024 10:40,202,14612796,14612.796,0.023
1/28/2024 10:45,202,14612817,14612.817,0.021
1/28/2024 10:50,202,14612839,14612.839,0.022
1/28/2024 10:55,202,14612852,14612.852,0.013
1/28/2024 11:00,202,14612870,14612.87,0.018
1/28/2024 11:05,202,14612885,14612.885,0.015
1/28/2024 11:10,202,14612904,14612.904,0.019
1/28/2024 11:15,202,14612921,14612.921,0.017
1/28/2024 11:20,202,14612937,14612.937,0.016
1/28/2024 11:25,202,14612954,14612.954,0.017
1/28/2024 11:30,202,14612970,14612.97,0.016
1/28/2024 11:35,202,14612985,14612.985,0.015
1/28/2024 11:40,202,14612996,14612.996,0.011
1/28/2024 11:45,202,14613006,14613.006,0.01
1/28/2024 11:50,202,14613016,14613.016,0.01
1/28/2024 11:55,202,14613026,14613.026,0.01
1/28/2024 12:00,202,14613041,14613.041,0.015
1/28/2024 12:05,202,14613058,14613.058,0.017
1/28/2024 12:10,202,14613074,14613.074,0.016
1/28/2024 12:15,202,14613090,14613.09,0.016
1/28/2024 12:20,202,14613107,14613.107,0.017
1/28/2024 12:25,202,14613117,14613.117,0.01
1/28/2024 12:30,202,14613127,14613.127,0.01
1/28/2024 12:35,202,14613137,14613.137,0.01
1/28/2024 12:40,202,14613147,14613.147,0.01
1/28/2024 12:45,202,14613162,14613.162,0.015
1/28/2024 12:50,202,14613178,14613.178,0.016
1/28/2024 12:55,202,14613195,14613.195,0.017
1/28/2024 13:00,202,14613211,14613.211,0.016
1/28/2024 13:05,202,14613227,14613.227,0.016
1/28/2024 13:10,202,14613238,14613.238,0.011
1/28/2024 13:15,202,14613248,14613.248,0.01
1/28/2024 13:20,202,14613258,14613.258,0.01
1/28/2024 13:25,202,14613268,14613.268,0.01
1/28/2024 13:30,202,14613283,14613.283,0.015
1/28/2024 13:35,202,14613299,14613.299,0.016
1/28/2024 13:40,202,14613315,14613.315,0.016
1/28/2024 13:45,202,14613332,14613.332,0.017
1/28/2024 13:50,202,14613348,14613.348,0.016
1/28/2024 13:55,202,14613359,14613.359,0.011
1/28/2024 14:00,202,14613369,14613.369,0.01
1/28/2024 14:05,202,14613389,14613.389,0.02
1/28/2024 14:10,202,14613469,14613.469,0.08
1/28/2024 14:15,202,14613646,14613.646,0.177
1/28/2024 14:20,202,14613823,14613.823,0.177
1/28/2024 14:25,202,14614001,14614.001,0.178
1/28/2024 14:30,202,14614188,14614.188,0.187
1/28/2024 14:35,202,14614401,14614.401,0.213
1/28/2024 14:40,202,14614700,14614.7,0.299
1/28/2024 14:45,202,14615167,14615.167,0.467
1/28/2024 14:50,202,14615385,14615.385,0.218
1/28/2024 14:55,202,14615560,14615.56,0.175
1/28/2024 15:00,202,14615724,14615.724,0.164
1/28/2024 15:05,202,14615821,14615.821,0.097
1/28/2024 15:10,202,14615871,14615.871,0.05
1/28/2024 15:15,202,14615917,14615.917,0.046
1/28/2024 15:20,202,14615962,14615.962,0.045
1/28/2024 15:25,202,14615998,14615.998,0.036
1/28/2024 15:30,202,14616032,14616.032,0.034
1/28/2024 15:35,202,14616069,14616.069,0.037
1/28/2024 15:40,202,14616102,14616.102,0.033
1/28/2024 15:45,202,14616296,14616.296,0.194
1/28/2024 15:50,202,14616565,14616.565,0.269
1/28/2024 15:55,202,14616596,14616.596,0.031
1/28/2024 16:00,202,14616621,14616.621,0.025
1/28/2024 16:05,202,14616645,14616.645,0.024
1/28/2024 16:10,202,14616673,14616.673,0.028
1/28/2024 16:15,202,14616707,14616.707,0.034
1/28/2024 16:20,202,14616741,14616.741,0.034
1/28/2024 16:25,202,14616765,14616.765,0.024
1/28/2024 16:30,202,14616787,14616.787,0.022
1/28/2024 16:35,202,14616812,14616.812,0.025
1/28/2024 16:40,202,14616838,14616.838,0.026
1/28/2024 16:45,202,14616866,14616.866,0.028
1/28/2024 16:50,202,14616929,14616.929,0.063
1/28/2024 16:55,202,14617043,14617.043,0.114
1/28/2024 17:00,202,14617160,14617.16,0.117
1/28/2024 17:05,202,14617279,14617.279,0.119
1/28/2024 17:10,202,14617396,14617.396,0.117
1/28/2024 17:15,202,14617513,14617.513,0.117
1/28/2024 17:20,202,14617623,14617.623,0.11
1/28/2024 17:25,202,14617728,14617.728,0.105
1/28/2024 17:30,202,14617769,14617.769,0.041
1/28/2024 17:35,202,14617809,14617.809,0.04
1/28/2024 17:40,202,14617848,14617.848,0.039
1/28/2024 17:45,202,14617888,14617.888,0.04
1/28/2024 17:50,202,14617927,14617.927,0.039
1/28/2024 17:55,202,14617968,14617.968,0.041
1/28/2024 18:00,202,14618003,14618.003,0.035
1/28/2024 18:05,202,14618032,14618.032,0.029
1/28/2024 18:10,202,14618061,14618.061,0.029
1/28/2024 18:15,202,14618089,14618.089,0.028
1/28/2024 18:20,202,14618117,14618.117,0.028
1/28/2024 18:25,202,14618144,14618.144,0.027
1/28/2024 18:30,202,14618171,14618.171,0.027
1/28/2024 18:35,202,14618197,14618.197,0.026
1/28/2024 18:40,202,14618223,14618.223,0.026
1/28/2024 18:45,202,14618249,14618.249,0.026
1/28/2024 18:50,202,14618277,14618.277,0.028
1/28/2024 18:55,202,14618303,14618.303,0.026
1/28/2024 19:00,202,14618331,14618.331,0.028
1/28/2024 19:05,202,14618359,14618.359,0.028
1/28/2024 19:10,202,14618381,14618.381,0.022
1/28/2024 19:15,202,14618441,14618.441,0.06
1/28/2024 19:20,202,14618469,14618.469,0.028
1/28/2024 19:25,202,14618496,14618.496,0.027
1/28/2024 19:30,202,14618524,14618.524,0.028
1/28/2024 19:35,202,14618553,14618.553,0.029
1/28/2024 19:40,202,14618581,14618.581,0.028
1/28/2024 19:45,202,14618609,14618.609,0.028
1/28/2024 19:50,202,14618642,14618.642,0.033
1/28/2024 19:55,202,14618683,14618.683,0.041
1/28/2024 20:00,202,14618941,14618.941,0.258
1/28/2024 20:05,202,14619283,14619.283,0.342
1/28/2024 20:10,202,14619396,14619.396,0.113
1/28/2024 20:15,202,14619437,14619.437,0.041
1/28/2024 20:20,202,14619473,14619.473,0.036
1/28/2024 20:25,202,14619525,14619.525,0.052
1/28/2024 20:30,202,14619629,14619.629,0.104
1/28/2024 20:35,202,14619736,14619.736,0.107
1/28/2024 20:40,202,14619847,14619.847,0.111
1/28/2024 20:45,202,14619958,14619.958,0.111
1/28/2024 20:50,202,14620069,14620.069,0.111
1/28/2024 20:55,202,14620173,14620.173,0.104
1/28/2024 21:00,202,14620276,14620.276,0.103
1/28/2024 21:05,202,14620380,14620.38,0.104
1/28/2024 21:10,202,14620485,14620.485,0.105
1/28/2024 21:15,202,14620589,14620.589,0.104
1/28/2024 21:20,202,14620691,14620.691,0.102
1/28/2024 21:25,202,14620792,14620.792,0.101
1/28/2024 21:30,202,14620892,14620.892,0.1
1/28/2024 21:35,202,14620994,14620.994,0.102
1/28/2024 21:40,202,14621096,14621.096,0.102
1/28/2024 21:45,202,14621197,14621.197,0.101
1/28/2024 21:50,202,14621297,14621.297,0.1
1/28/2024 21:55,202,14621386,14621.386,0.089
1/28/2024 22:00,202,14621469,14621.469,0.083
1/28/2024 22:05,202,14621547,14621.547,0.078
1/28/2024 22:10,202,14621856,14621.856,0.309
1/28/2024 22:15,202,14622033,14622.033,0.177
1/28/2024 22:20,202,14622101,14622.101,0.068
1/28/2024 22:25,202,14622171,14622.171,0.07
1/28/2024 22:30,202,14622239,14622.239,0.068
1/28/2024 22:35,202,14622302,14622.302,0.063
1/28/2024 22:40,202,14622359,14622.359,0.057
1/28/2024 22:45,202,14622408,14622.408,0.049
1/28/2024 22:50,202,14622449,14622.449,0.041
1/28/2024 22:55,202,14622485,14622.485,0.036
1/28/2024 23:00,202,14622514,14622.514,0.029
1/28/2024 23:05,202,14622541,14622.541,0.027
1/28/2024 23:10,202,14622565,14622.565,0.024
1/28/2024 23:15,202,14622590,14622.59,0.025
1/28/2024 23:20,202,14622612,14622.612,0.022
1/28/2024 23:25,202,14622634,14622.634,0.022
1/28/2024 23:30,202,14622655,14622.655,0.021
1/28/2024 23:35,202,14622678,14622.678,0.023
1/28/2024 23:40,202,14622704,14622.704,0.026
1/28/2024 23:45,202,14622728,14622.728,0.024
1/28/2024 23:50,202,14622762,14622.762,0.034
1/28/2024 23:55,202,14622796,14622.796,0.034
1/29/2024 0:00,202,14622830,14622.83,0.034
1/29/2024 0:05,202,14622847,14622.847,0.017
1/29/2024 0:10,202,14622867,14622.867,0.02
1/29/2024 0:15,202,14622887,14622.887,0.02
1/29/2024 0:20,202,14622908,14622.908,0.021
1/29/2024 0:25,202,14622930,14622.93,0.022
1/29/2024 0:30,202,14622950,14622.95,0.02
1/29/2024 0:35,202,14622971,14622.971,0.021
1/29/2024 0:40,202,14622992,14622.992,0.021
1/29/2024 0:45,202,14623012,14623.012,0.02
1/29/2024 0:50,202,14623032,14623.032,0.02
1/29/2024 0:55,202,14623053,14623.053,0.021
1/29/2024 1:00,202,14623073,14623.073,0.02
1/29/2024 1:05,202,14623093,14623.093,0.02
1/29/2024 1:10,202,14623114,14623.114,0.021
1/29/2024 1:15,202,14623135,14623.135,0.021
1/29/2024 1:20,202,14623155,14623.155,0.02
1/29/2024 1:25,202,14623176,14623.176,0.021
1/29/2024 1:30,202,14623196,14623.196,0.02
1/29/2024 1:35,202,14623216,14623.216,0.02
1/29/2024 1:40,202,14623236,14623.236,0.02
1/29/2024 1:45,202,14623256,14623.256,0.02
1/29/2024 1:50,202,14623276,14623.276,0.02
1/29/2024 1:55,202,14623296,14623.296,0.02
1/29/2024 2:00,202,14623316,14623.316,0.02
1/29/2024 2:05,202,14623336,14623.336,0.02
1/29/2024 2:10,202,14623356,14623.356,0.02
1/29/2024 2:15,202,14623376,14623.376,0.02
1/29/2024 2:20,202,14623391,14623.391,0.015
1/29/2024 2:25,202,14623404,14623.404,0.013
1/29/2024 2:30,202,14623412,14623.412,0.008
1/29/2024 2:35,202,14623435,14623.435,0.023
1/29/2024 2:40,202,14623451,14623.451,0.016
1/29/2024 2:45,202,14623476,14623.476,0.025
1/29/2024 2:50,202,14623500,14623.5,0.024
1/29/2024 2:55,202,14623516,14623.516,0.016
1/29/2024 3:00,202,14623542,14623.542,0.026
1/29/2024 3:05,202,14623556,14623.556,0.014
1/29/2024 3:10,202,14623582,14623.582,0.026
1/29/2024 3:15,202,14623589,14623.589,0.007
1/29/2024 3:20,202,14623607,14623.607,0.018
1/29/2024 3:25,202,14623616,14623.616,0.009
1/29/2024 3:30,202,14623636,14623.636,0.02
1/29/2024 3:35,202,14623658,14623.658,0.022
1/29/2024 3:40,202,14623674,14623.674,0.016
1/29/2024 3:45,202,14623699,14623.699,0.025
1/29/2024 3:50,202,14623713,14623.713,0.014
1/29/2024 3:55,202,14623735,14623.735,0.022
1/29/2024 4:00,202,14623755,14623.755,0.02
1/29/2024 4:05,202,14623764,14623.764,0.009
1/29/2024 4:10,202,14623779,14623.779,0.015
1/29/2024 4:15,202,14623790,14623.79,0.011
1/29/2024 4:20,202,14623804,14623.804,0.014
1/29/2024 4:25,202,14623823,14623.823,0.019
1/29/2024 4:30,202,14623841,14623.841,0.018
1/29/2024 4:35,202,14623857,14623.857,0.016
1/29/2024 4:40,202,14623876,14623.876,0.019
1/29/2024 4:45,202,14623895,14623.895,0.019
1/29/2024 4:50,202,14623906,14623.906,0.011
1/29/2024 4:55,202,14623916,14623.916,0.01
1/29/2024 5:00,202,14623928,14623.928,0.012
1/29/2024 5:05,202,14623936,14623.936,0.008
1/29/2024 5:10,202,14623949,14623.949,0.013
1/29/2024 5:15,202,14623959,14623.959,0.01
1/29/2024 5:20,202,14623968,14623.968,0.009
1/29/2024 5:25,202,14623986,14623.986,0.018
1/29/2024 5:30,202,14623996,14623.996,0.01
1/29/2024 5:35,202,14624005,14624.005,0.009
1/29/2024 5:40,202,14624017,14624.017,0.012
1/29/2024 5:45,202,14624025,14624.025,0.008
1/29/2024 5:50,202,14624033,14624.033,0.008
1/29/2024 5:55,202,14624047,14624.047,0.014
1/29/2024 6:00,202,14624064,14624.064,0.017
1/29/2024 6:05,202,14624074,14624.074,0.01
1/29/2024 6:10,202,14624083,14624.083,0.009
1/29/2024 6:15,202,14624093,14624.093,0.01
1/29/2024 6:20,202,14624109,14624.109,0.016
1/29/2024 6:25,202,14624115,14624.115,0.006
1/29/2024 6:30,202,14624119,14624.119,0.004
1/29/2024 6:35,202,14624130,14624.13,0.011
1/29/2024 6:40,202,14624133,14624.133,0.003
1/29/2024 6:45,202,14624142,14624.142,0.009
1/29/2024 6:50,202,14624161,14624.161,0.019
1/29/2024 6:55,202,14624170,14624.17,0.009
1/29/2024 7:00,202,14624181,14624.181,0.011
1/29/2024 7:05,202,14624196,14624.196,0.015
1/29/2024 7:10,202,14624203,14624.203,0.007
1/29/2024 7:15,202,14624209,14624.209,0.006
1/29/2024 7:20,202,14624217,14624.217,0.008
1/29/2024 7:25,202,14624221,14624.221,0.004
1/29/2024 7:30,202,14624233,14624.233,0.012
1/29/2024 7:35,202,14624246,14624.246,0.013
1/29/2024 7:40,202,14624256,14624.256,0.01
1/29/2024 7:45,202,14624273,14624.273,0.017
1/29/2024 7:50,202,14624284,14624.284,0.011
1/29/2024 7:55,202,14624293,14624.293,0.009
1/29/2024 8:00,202,14624296,14624.296,0.003
1/29/2024 8:05,202,14624321,14624.321,0.025
1/29/2024 8:10,202,14624428,14624.428,0.107
1/29/2024 8:15,202,14624460,14624.46,0.032
1/29/2024 8:20,202,14624475,14624.475,0.015
1/29/2024 8:25,202,14624489,14624.489,0.014
1/29/2024 8:30,202,14624501,14624.501,0.012
1/29/2024 8:35,202,14624525,14624.525,0.024
1/29/2024 8:40,202,14624546,14624.546,0.021
1/29/2024 8:45,202,14624592,14624.592,0.046
1/29/2024 8:50,202,14624613,14624.613,0.021
1/29/2024 8:55,202,14624721,14624.721,0.108
1/29/2024 9:00,202,14624991,14624.991,0.27
1/29/2024 9:05,202,14625263,14625.263,0.272
1/29/2024 9:10,202,14625287,14625.287,0.024
